"line","text","examen","schooltype","id","toets_id","school_id","leerling_id","T3F_54"
64,"Volgens een woordvoerder van Kleenex zijn de uitspraken gebaseerd op eigen onderzoek dat uitsluitend voor intern  gebruik is en niet kan worden gedeeld. Gezondheidsnet.nl zegt dat % van de nederlanders last heeft van Hooikoorts als bron worden Europese Academie van Allergie�n en allergie-site.nl genoemd die laatste bestaat niet langer en een woordvoerder van EAACI zegt het cijfer niet te herkennen en De twee Beweringen van kleenex zijn dat het bijzonder lastig is om een schattige te maken van het aantal mensen met hooikoorts en  op de  mensen hebben het. en op basis van het bevolkingsonderzoek van RIVM heeft ongeveer / van de Nederlandse bevolking last van een neusallergie waarbij geen onderscheid word gemaakt tussen hooikoorts en andere vormen. Die schatting biedt dus geen uitsluitsel. en het is al met al niet mogelijk om de prevalentie van hooikoorts in nederland te bepalen. en de Continue Morbiditeitsregistratie heeft geen recente data.","T49-279840013.txt","gt","P771","T49",65,13,10
65,"��n op de vijf mensen heeft last van hooikoorts, en het aantal gaat drastisch toenemen beweert Kleenex. Men spreekt zelfs van een verdubbeling in de laatste - jaar. De redactie van next.checkt zocht uit of de bewering van Kleenex klopt. De bewering klopt niet vertelt nest.check, next.check verklaart de bewering ongefundeerd. In het artikel van gezondheids.net, wordt vastgesteld dat % van de nederlanders last heeft van hooikoorts en dat het een groeind probleem is. Een woordvoerder van de EAACI zegt het cijfer niet te herkennen. Bioherm spreekt ook van een stijging. de bron is van KNMI volgens een woordvoerder, Maar KNMI zegt geen hooikoortscijfers te hebben. Mensen gaan steeds minder naar de dokter voor hooikoorts omdat de medicijnen kan je zelf gewoon kopen. Er is dus geen bewering dat het stijgt. Een er zijn geen betere cijfers dan die van  dus de bewering is ongefundeerd.","T49-280190001.txt","gt","P772","T49",34,1,8
66,"E�n op de vijf mensen heeft last van hooikoorts in het artikel van Gezondheidsnet.nl wordt gesteld dat  procent van de Nederlanders last heeft van hooikoorts. Doktersbezoek is vaak niet nodig en medicijnen zijn zonder recept verkrijgbaar Hooikoorts komt voor in de lente en vroege zomer. U heeft dan een allergische reactie op grassen, pollen en stuifmeel. In het internationale onderzoek werd ook gekeken naar Nederland: , procent heeft een ademhalingsallergie. in Nederland verzamelt de continue Mordbiditeitsregistratie in Nijmegen sinds  door huisartsen gediagnosticeerde gevallen van hooikoorts. In de afgelopen jaren is de aantal mensen met hooikoorts toegenomen. voor Nederland is er nu geen accurate cijfers beschikbaar over het aantal mensen met hooikoorts.","T49-280190002.txt","gt","P773","T49",34,2,5
67,"Als bron worden de europese Academie van allergie�n en Allergie-site.nl genoemd. De laatste bestaat niet langer en een woordvoerder van het EAACI zegt het cijfer niet te herkennen. De bron id volgens een woordvoerder het KNMI. Maar het KNMI zegt geen hooikoortscijfers te hebben. Het blijkt echter bijzonder lastig om een schatting te maken van het aantal mensen met hooikoorts. de klachten zijn seizoengebonden en varrieren pe r jaar. Het nationaal Kompas volksgezondheid van RIVM schat op basis van bevolikingonderzoek op neusallergie Er word geen onderscheid gemaakt. dus de schatting biedr geen uitsluitsel Niet iedereen bezoekt de huisarts vanwege hooikoorts. Het is daarom niet mogelijk om in Nederland te bepalen. De interne onderzoek van Kleenex is niet inzichtelijk gemaakt. Daarom beoordeeldt next.checkt de uitspraak als ongefundeerd","T49-280190003.txt","gt","P774","T49",34,3,11
68,"Een op de vijf mensen heeft last van hooikoorts en dat aantal groeit drastisch. Men spreekt van een verdubbeling in de laatste - jaar. Het RIVM schat dat ongeveer een derde van de Nederlandse bevolking last heeft van een neusallergie. De Continue Morbid iteitsregistratie (CMR) rapporteert een stijging van het aantal gediagoniseerd hooikoortsgevallen over de periode -. In  waren  op de  vrouwen en  op de  mannen door een huisarts gediagnosticeerd. in  , en ,. Dat kan er op wijzen dat het aantal mensen met hooikoorts in Nederland de afgelopen jaren inder daad toenam. Voor Neder land zijn er geen accurate cijfers beschik baar over het aantal mensen met hooikoorts","T49-280190004.txt","gt","P775","T49",34,4,4
69,"De reden van het oordeel ongefundeerd ken als volgt worden verklaard. De bewering van Kleenex is tweeledig. Als eerst komt het feit dat één op de vijf Nederlander last heeft van hooikoorts, en dat dit aantal toeneemt. Ook is het lastig om een schatting te maken van het aantal mensen met hooikoorts, omdat vrijwel niemand dit bij houdt. Verder meld de EAACI dat ze het genomende percentage niet kunnen verklaren. De odnerscheid tussen hooikoorts, de op hooikoorts lijkende klachten die het hele jaar door voorkomen en een neusallergie liggen in gebreken, waardoor een schatting, op basis van een bevolkings onderzoek geen uitsluitsel bieft. De door de huisartsen gediasnosticeerde geallen, die verzamelt zijn door het CMR bieden echter ook geen uitsluitsel over preve lentie. Dit omdat niet iedereen de huisarts bezoek.","T49-280190005.txt","gt","P776","T49",34,5,8
70,"Kleenex kwam met een uitspraak die volgens next.checkt niet waar is dit zijn next checkt argumenten. De uitspraken zijn gebaseerd op hun eigen interne onderzoek en word nie tgedeeld. Als bronnen worden de cijfers van EAACI gebruikt maar die houden dat niet bij en KNMI houd het ook niet bij. Verder is het heel lastig om hooikoortscijfers bij te houden omdat het een korte periode voorkomt verder mensen met hooikoorts hoeven niet naar de dokter omdat de medicijnen zonder recept zijn en vanaf  neemt de groei van het aantal  geregistreerde af op basis van deze gegevens beoordeelt next.check deze gegeven als gefundeerd","T49-280190006.txt","gt","P777","T49",34,6,10
71,"Volgens Kleenex is de stijging van hooikoorts %, echter zijn er een aantal die het daar neit mee eens zijn. o.a. het EAACI. Zij geven als argument: Zij zeggen dat er inderdaad een stijging is bij het aantal hooikoorts gevallen. Verder zijn de NKV, WAO, CMR en 'next.checkt' het er over eens dat de advertentie van Spits niet waar is. Daarbij gaven de instanties de volgende argumenten: - Het wordt steeds moelijker om te kijken hoeveel Nederlanders er hooikoorts hebben, omdat je tegenwoordig medicijnen zonder recept kan halen bij de drogist. - Het CMR keek naar de cijfers van de jaren  en nu, daar ui bleek dat er inderdaad een stijging was, maar niet een verdubbeling","T49-280190007.txt","gt","P778","T49",34,7,5
72,"Kleenex beweerde dat een op de vijf mensen last heeft van hooikoorts en dat het aantal drastrisch groeit. Het EAACI was een van hun, maar het EAACI zegt het cijfer neit te herkennen. Een andere bron was Biohorma. De bron is volgens hun het KNMI, maar het KNMI zeht ook geen hooikoortscijfers te hebben. Niemand houdt het aantal mensen met hooikoorts bij, want de klachten zijn seizoensgebonden en vari�ren per jaar. De uitspraak ""een op de vijf"" klopt, daarin tegen dit is de uitspraak ""Men spreekt zelfs van een verdubbeling in de laatste - jaar"" onwaarschijnlijk. De CMR rapporteert wel een stijging van hooikoortsgevallen maar we spreken hier van een stijging minder dan %.","T49-280190008.txt","gt","P779","T49",34,8,9
73,"Eén op de vijf mensen heeft last van hooikoorts en dat aantal groeit drastisch. Het blijkt dat de stijging met  tot  procent stijgt. In het artikel Gezondheidsnet.nl blijkt dat  procent van de Nederlanders last heeft van hooikoorts. De beweringen van Kleenex zijn dat één op de vijf Nederlanders last hebben van hooikoorts en dat dat snel groeit. Hooikoorts merk je als je allergische reactie op grassen, pollen en stuifmeel die in de lente en zomer voorkomt. Het Nationaal Kompas Volksgezondheid van het RIUM schat op vasis van bevolkingsonderzoek dat ongeveer een derde van de Nederlandse bevolking last heeft van een neusallergie. Nederland heeft ook , procent ademhalingsallergie. De CMR rapporteert een stijging van het aantal gediagnosticeerde hooikoortsgevallen over de periode -. In  waren  op de  vrouwen en , op de  mannen door een huisarts met hooikoorts gediagnosticeerd.","T49-280190009.txt","gt","P780","T49",34,9,2
74,"""Een op de vijf mensen heeft last van hooikorts en dat aantal groeit drastisch"" de aandeel van kleenex is ongefundeerd! Dat betekent dat je niet precies kan weten of alle neus allergies hooikorst zijn er zijn heus wel andere ziektes maar iedereen denkt dat het hooikorst is. De aantal van ook niet bepaald worden mensen krijgen steeds meer hooikorts. Schattingen bieden dus geen uitsluitsel. ongefundeerd kan ook betekenen dat er geen onderzoek is gedaan, of heel weinig, of niet diep in de onderwerp.","T49-280190010.txt","gt","P781","T49",34,10,2
75,"Een op de vijf mensen heeft last van hooikoorts en dat aantal groeit drastisch. Het zou om een Europees onderzoek gaan waaruit een stijging van 't aantal hooikoortspatienten met  tot  procent per jaar zou blijken. Maar het KNMI heeft geen hooikoortscijfers. Het is erg lastig om een schatting te maken naar 't aantal mensen met hooikoorts Doktersbezoek is vaak niet nodig en medicijnen zijn verkrijgbaar zonder recept. De medische term voor hooikoorts is een allergische reactie op grassen, pollen en stuifmeel die voorkomt in de lente en vroege zomer ongeveer eenderde van de Nederlandse bevolking heeft last van een neusallergie, maar daarbij wordt  geen onderscheid gemaakt tussen hooikoorts en andere vormen. Het is niet mogelijk om de prevalentie van hooikoorts in Nederland te bepalden in hoeverre de uitspraak ""een op de vijf"" klopt, hoewel die niet per definitie niet waar hoeft te zijn, is niet met zekerheid te zeggen.","T49-280190012.txt","gt","P782","T49",34,12,6
76,"De uitspraken zijn gebaseerd op eigen onderzoek, in samenwerking met de University of Worcester, dat ,,uitsluitend voor intern gebruik is. Een op de vijf Nederlanders heeft last van hooikoorts. En dat aantal groeit drastisch. De bronnen waar Kleenex zich op zegt te baseren zijn niet controleerbaar. In het internationale onderzoek word ook gekeken naar Nederland: , procent heeft een ádemhalingsallergie', maar welk aandeel hooikoorts had, is niet apart bekeken.","T49-280190013.txt","gt","P783","T49",34,13,5
77,"In het artikel van Gezondheisnet.nl wordt net als in de advertentie gesteld dat % van de Nederlanders last heeft van hooikoorts en dat het een groot, groeiend probleem is. Als brons worden de EAACI en allergie-site.nl genoemd. Dit laatste bestaat niet langer en een woordvoerder van het EAACI zegt het cijfer niet te herkennen. Het persbericht van Biohorma spreekt van een stijging van het aantal hooikoortspati�nten in Nederland van % in  naar % in . De bron is volgens een woordvoerder het KNMI. Maar het KNMI zegt geen hooikoortscijfer te hebben. Het blijkt echter bijzonder lastig om een schatting te maken van het aantal mensen met hooikoorts.Niemand houdt de aantallen bij, want d eklachten zijn seizoensgebonden en vari�ren per jaar. Doktersbezoek is vaak niet nodig en medicijnen zijn zonder recept verkrijgbaar.","T49-280190014.txt","gt","P784","T49",34,14,9
78,"In de werkelijkheid is de hooienkoortst maar met  tot  procent gestegen. De schatting van de verdubbeling aan aantal punten en is moeilijk te bepalen. Hooienkoorts is sezoens gebonden. Heel veel mensen in nederland hebben last van ademhalingsallergie. Niet iedereen gaat naar de huisarts voor klachten van hooienkoorts. Er worden meer mannen met hooienkoort gediagnosteerd dan vrouwen vanaf  neemt de diagnose hooienkoort af dit komt omdat huisartsen de diagnose steets midner stellen","T49-280190015.txt","gt","P785","T49",34,15,5
79,"'De uitspraken van dit onderzoek zijn gebasseerd op eigen onderzoek' aldus een woordvoerder van Kleenex. Dat is gedaan samen met de University of worcester die uitsluitend voor intern gebruik is. Het EAACI en het KNMI zeggen geen cijfers te herkennen en/of geen cijfer te hebben. De mensen met hooikoorts verschillen ook per jaar. Er zijn ook allergien dieop hooikoorts lijken, die moeten wel gescheiden blijven van elkaar want dat hoort niet bij de cijfers van de echter hooikoorts. Er werd ook gesproken over ademallergie en het cijfer daarvan, maar daar zit geen aandeel van hooikoorts in. Dat geldt ook voor de neusallergie. Vanaf  is de groei van het aantal bij de huisarts afgenomen. De CMR heeft geen recentere cijfers van hooikoort dan , dan dit zal over  lastig te controleren worden.","T49-281211014.txt","gt","P867","T49",53,14,7
80,"Volgens een onderzoek van Kleenex is een op de vijf mensen die last hebben van Hooikoorts, Maar next.checkt zegt dat deze onderzoek ongefundeerd is niemand beweert hooikoorts cijfer te hebben dus hoe komt Kleenex nou aan deze onderzoek als eerste ""��n op de vijf nederlanders heef tinderdaad last van Hooikoorts maar dat aantal groeit zo drastisch en het is misschien zelfs al wel verdubbeld en niemand houdt da aantallen bij want de klachten zijn seizoensgebonden en vari�ren dus per jaar en per persoon en om medicijnen te krijgen daarvoor is niet verplicht. Het nationaal kompas Volksgezondheid schat dat er ongeveer uit onderzoek bleek dat eenderde van de Nederlander last had van neusallergie�n. Wel kan gekeken worden of het aantal diagnose van Hooikoorts is toegenomen. Voor Nederland zijn er eigenlijk niet echt accurate cijfers beschikbaar over het aantal mensen met Hooikoorts en het onderzoek is dus al ongefundeerd verklaard.","T49-281211015.txt","gt","P868","T49",53,15,3
81,"In de laatste - jaar verdubbelt de mensen die last hebben van hooikoorts. Een op de vijf mensen heeft last van hooikoorts en dat aantal groeit drastisch. De redactie, van 'next.checkt' beoordeelt de bewering als ongefundeerd. NIemand houdt de aantallen bij, de klachten zijn seizoensgebonden en varieren per jaar. De medische term van hooikoorts is: 'Een allergische reactie op grassen, pollen en stuifmeel die in de lente en vroege zomer voorkomt. Er wordt geschat dat een derde van de Nederlandse bevolking last van neusallergie heeft. Er zijn ook ademhalingsallergi�n. Maar ze worden niet apart bekeken, welke aandeel hooikoorts je maar hebt.","T49-281211016.txt","gt","P869","T49",53,16,3
82,"Kleenex heeft een bewering gedaan;","T49-281211017.txt","gt","P870","T49",53,17,0
83,"Kleenex beweert dat een op de vijf mensen last heeft van hooikoorts en dat het aantal drastisch groeit. Next.check beoordeelt de bewering als ongefundeerd. Kleenex raadpleegde twee bronnen een artikel van gezondheidsnet.nl uit  en een persbericht van Biohorma. Gezondheidsnet.nl beweert ook dat % van de nederlanders last heeft van hooikoorts. Ze gebruikte ook twee bronnen EAACI en allergie-site.nl. De laatste bestaat niet meer en een woordvoerder van EAACI zegt de cijfers niet te herkennen. He tpersbericht van Biohorma spreekt van een stijging van % in  naar % in . De bron is het KNMI. Maar die zeggen geen hooikoortscijfers te hebben. Dat er een verdubbeling in de laatste - jaar zou hebben plaatsgenomen is onwaarschijnlijk. Vanaf  neemt de groei van het aantal huisarts geregistreerde gevallen af.","T49-281211018.txt","gt","P871","T49",53,18,7
